wav,transcript,accent
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0165.wav,He pulled and the log crashed down to break his back,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0166.wav,Fast but endure,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0167.wav,A little before dawn of the day following the fire relief came,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0168.wav,The Indian felt the worship of her warm in his heart,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0169.wav,He drew in a deep breath as he looked at them,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0170.wav,Then he shouted Shut up,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0171.wav,He changed his seat for a steamer reclining chair,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0172.wav,On the far corner of the compound fence a hawk brooded,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0173.wav,To these he gave castor oil,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0174.wav,Hatred and murder and lust for revenge they possessed to overflowing,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0175.wav,Sheldon glanced at the thermometer,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0176.wav,I'll see to poor Hughie,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0177.wav,Her gray eyes were flashing and her lips were quivering,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0178.wav,Also I want information,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0179.wav,Let them go out and eat with my boys,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0180.wav,I I beg pardon he drawled,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0181.wav,And you preferred a cannibal isle and a cartridge belt,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0182.wav,I was in New York when the crash came,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0183.wav,No I did not fall among thieves,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0184.wav,Such things in her brain were like so many oaths on her lips,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0185.wav,Your being wrecked here has been a godsend to me,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0186.wav,I can't go elsewhere by your own account,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0187.wav,Her achievements with cocoanuts were a revelation,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0188.wav,He glanced down at her helplessly and moistened his lips,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0189.wav,That is what distinguishes all of us from the lower animals,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0190.wav,Idealism led him to philosophic anarchy and his family threw him off,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0191.wav,He also contended that better confidence was established by carrying no weapons,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0192.wav,Outsiders are allowed five minute speeches the sick man urged,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0193.wav,So was Packard's finish suicide,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0194.wav,Joan cried with shining eyes,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0195.wav,Nobody knows how the natives got them,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0196.wav,How can you manage all alone Mister Young,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0197.wav,The planters are already considering the matter,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0198.wav,I use great trouble advisedly,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0199.wav,Dear Sir Your second victim has fallen on schedule time,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0200.wav,We leave the eventuality to time and law,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0201.wav,I also understand that similar branch organizations have made their appearance in Europe,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0202.wav,Society is shaken to its foundations,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0203.wav,A month in Australia would finish me,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0204.wav,Down through the perfume weighted air fluttered the snowy fluffs of the cottonwoods,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0205.wav,You were destroying my life,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0206.wav,Horses and rifles had been her toys camp and trail her nursery,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0207.wav,I'm as good as a man she urged,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0208.wav,You read the quotations in today's paper,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0209.wav,He's terribly touchy about his black wards as he calls them,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0210.wav,Whatever he guessed he locked away in the taboo room of Naomi,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0211.wav,This is eighteen eighty,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0212.wav,Death is and has been ever since old Maui died,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0213.wav,Some boy she laughed acquiescence,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0214.wav,Let us talk it over and find a way out,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0215.wav,It is a good property and worth more than that,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0216.wav,I wish you were more adaptable Joan retorted,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0217.wav,Such is my passage engaged on the steamer,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0218.wav,The issue was not in doubt,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0219.wav,Well there are better men in Hawaii that's all,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0220.wav,Harry Bancroft Dave lied,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0221.wav,It's a Yankee Joan cried,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0222.wav,He was the leader and Tudor was his lieutenant,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0223.wav,They likewise are disinclined to being eaten,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0224.wav,But to culture the Revolution thus far had exhausted the Junta,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0225.wav,The President of the United States was his friend,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0226.wav,Your face was the personification of duplicity,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0227.wav,Shorty turned to their employers,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0228.wav,You were engaged,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0229.wav,I saw it all myself and it was splendid,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0230.wav,Now run along and tell them to hurry,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0231.wav,What's that grub thief got to do with it,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0232.wav,It was a superb picture,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0233.wav,So she said the irate skipper dashed on,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0234.wav,And watch out for wet feet was his parting advice,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0235.wav,Raoul yelled in order to make himself heard,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0236.wav,Oolong was two hundred and fifty miles from the nearest land,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0237.wav,They just lay off in the bush and plugged away,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0238.wav,The very thought of the effort to swim over was nauseating,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0239.wav,And there was a dog that barked,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0240.wav,There are four all low M'Coy answered,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0241.wav,The women they carried away with them to the Big Valley,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0242.wav,The Japanese understood as we could never school ourselves or hope to understand,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0243.wav,They had been on the same lay as ourselves,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0244.wav,You are positively soulless he said savagely,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0245.wav,Harrison is still my chauffeur,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0246.wav,The boy grew and prospered,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0247.wav,He wanted to give the finish to this foe already so far gone,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0248.wav,Exciting times are the lot of the fish patrol,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0249.wav,I know they are my oysters,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0250.wav,By this time Charley was as enraged as the Greek,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0251.wav,They must have been swept away by the chaotic currents,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0252.wav,It resembled tea less than lager beer resembles champagne,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0253.wav,The very opposite is true they are discouraged vagabonds,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0254.wav,At the same time spears and arrows began to fall among the invaders,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0255.wav,Then again Tudor had such an irritating way about him,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0256.wav,Outwardly he maintained a calm and smiling aspect,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0257.wav,Tudor surveyed him with withering disgust,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0258.wav,You fired me out of your house in short,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0259.wav,Her mouth opened but instead of speaking she drew a long sigh,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0260.wav,It's worth eight dollars,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0261.wav,And he did hurt my arm,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0262.wav,Saxon's onto her job,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0263.wav,Only once did I confide the strangeness of it all to another,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0264.wav,But this time it was Saxon who rebelled,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0265.wav,I was not to cry out in the face of fear,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0266.wav,And now put yourself in my place for a moment,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0267.wav,The boy threw back his head with pride,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0268.wav,Saxon nodded and the boy frowned,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0269.wav,Why not like any railroad station or ferry depot,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0270.wav,We could throw stones with our feet,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0271.wav,It was put together in a casual helter skelter sort of way,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0272.wav,These were merely stout sticks an inch or so in diameter,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0273.wav,Then it was that a strange thing happened,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0274.wav,From the source of light a harsh voice said,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0275.wav,But I did not enjoy it long,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0276.wav,We were now good friends,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0277.wav,Two of the Folk were already up,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0278.wav,Now animals do not like mockery,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0279.wav,He gave one last snarl and slid from view among the trees,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0280.wav,Again the girls applauded and Missus Hall cried,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0281.wav,Just the same I'd sooner be myself than have book indigestion,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0282.wav,Some of the smaller veins had doubtless been ruptured,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0283.wav,But we were without this momentum,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0284.wav,There was one difficulty however,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0285.wav,The hyena proceeded to dine,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0286.wav,The time was considered auspicious,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0287.wav,Or have they already devised one,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0288.wav,We would not spend another such night,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0289.wav,At first his progress was slow and erratic,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0290.wav,He placed his paw on one and its movements were accelerated,Female Vietnamese
C:\Users\Usuario\Desktop\TUE\BEP 2025\data\l2arctic_release_v5.0\PNV\PNV\wav\arctic_b0291.wav,The awe of man rushed over him again,Female Vietnamese
